Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.928857,3.224112,33.23,-0.73,1.24,8.6
49.928857,3.224112,33.23,-1.6,1.54,12.42
49.928592,3.224321,33.54,-0.57,1.7,9.68
49.928592,3.224321,33.54,0.15,0.92,10.8
49.928321,3.22453,33.64,-0.6,2.17,10.18
49.928321,3.22453,33.64,0.49,1.05,9.99
49.928045,3.224731,33.74,-0.78,0.34,7.92
49.928045,3.224731,33.74,-0.71,2.1,11.3
49.927771,3.224942,33.74,-0.68,1.4,8.63
49.927771,3.224942,33.74,-0.39,1.78,9.92
49.927497,3.225151,33.77,0.71,0.76,10.03
49.927497,3.225151,33.77,-0.7,2.09,9.05
49.927223,3.225364,33.77,0.55,0.47,10.19
49.927223,3.225364,33.77,-0.19,0.92,8.74
49.92695,3.225576,33.77,0.73,0.79,11.2
49.92695,3.225576,33.77,-1.14,0.56,8.79
49.926673,3.225772,33.71,-0.76,2.16,9.63
49.926673,3.225772,33.71,1.04,0.6,12.33
49.926396,3.225965,33.69,-0.68,2.09,9.35
49.926396,3.225965,33.69,-0.56,0.05,9.49
49.926123,3.226162,33.68,-0.79,0.99,9.29
49.926123,3.226162,33.68,1.33,0.83,9.81
49.925853,3.226371,33.67,-0.64,1.06,7.51
49.925853,3.226371,33.67,-0.54,2.28,11.13
49.925581,3.226583,33.69,-1.7,0.45,9.23
49.925581,3.226583,33.69,-0.55,2.22,11.35
49.925311,3.226791,33.69,-1.29,-0.11,9.19
49.925311,3.226791,33.69,-0.84,1.96,11.46
49.925043,3.227001,33.67,-0.16,0.49,8.63
49.925043,3.227001,33.67,-0.18,1.76,8.76
49.924775,3.227216,33.7,0.11,0.76,8.75
49.924775,3.227216,33.7,-0.55,2.25,10.83
49.924506,3.227433,33.67,0.03,1.5,10.26
49.924506,3.227433,33.67,0.41,1.18,10.1
49.92424,3.227649,33.7,-0.17,1.18,10.4
49.923974,3.227865,33.76,-0.61,1.32,8.71
49.923974,3.227865,33.76,-0.31,1.04,9.76
49.923705,3.228082,33.82,1.2,0.65,9.86
49.923705,3.228082,33.82,0.38,1.64,8.49
49.923437,3.2283,33.9,-0.64,0.49,10.66
49.923437,3.2283,33.9,-0.91,0.87,9.55
49.92317,3.228524,33.97,-2.3,1.85,11.05
49.92317,3.228524,33.97,-0.19,0.39,9.5
49.922907,3.228749,33.87,0.01,1.83,10.1
49.922907,3.228749,33.87,0.05,1.2,10.68
49.922641,3.22898,33.89,-0.54,1.18,9.01
49.922641,3.22898,33.89,-1.08,2.24,10.9
49.922374,3.229206,33.86,-1.3,0.55,9.0
49.922374,3.229206,33.86,-1.23,2.37,10.23
49.922102,3.229433,34.0,-0.79,0.65,10.08
49.922102,3.229433,34.0,-0.5,0.35,8.66
49.921827,3.22966,33.94,-1.67,0.86,9.28
49.921827,3.22966,33.94,-1.28,0.65,9.07
49.921566,3.229892,34.08,0.85,0.8,9.27
49.921566,3.229892,34.08,-0.25,1.49,9.43
49.9213,3.230132,34.1,-1.07,0.35,9.47
49.9213,3.230132,34.1,0.01,0.3,8.91
49.921034,3.23037,34.09,-0.08,2.24,11.39
49.921034,3.23037,34.09,-1.07,0.15,9.12
49.920772,3.230602,34.17,0.2,-0.17,9.7
49.920772,3.230602,34.17,-0.73,0.87,10.71
49.920508,3.230837,34.24,-0.32,0.41,9.84
49.920508,3.230837,34.24,-0.57,0.27,10.62
49.92024,3.231075,34.25,-0.04,0.77,8.76
49.92024,3.231075,34.25,-0.9,0.73,9.9
49.919975,3.231316,34.37,0.78,1.23,9.94
49.919975,3.231316,34.37,-0.85,0.21,9.7
49.919709,3.231557,34.4,-1.0,0.74,10.74
49.919709,3.231557,34.4,-1.03,2.04,9.94
49.919443,3.231794,34.46,-1.36,2.56,9.66
49.919443,3.231794,34.46,-0.12,1.87,9.87
