Fichier,Vitesse Moyenne (km/h),Vitesse Maximal (km/h),Ecart type X (m/s²),Ecart type Y (m/s²),Stop Time (%),Variation vitesse
./sensor_data_20250214_autoroute_5.csv,117.17017085972911,122.15132307692375,0.29858992000422646,0.32157909116417926,0.0,1.0912918293471474
./sensor_data_20250214_autoroute_5.csv,118.71239619909562,122.34441990950293,0.237932392882775,0.2389211500528398,0.0,0.6272883387201114
./sensor_data_20250214_autoroute_5.csv,118.76443819004584,122.13949683257987,0.28858710265850773,0.26227776262383035,0.0,0.9417381577246684
./sensor_data_20250214_autoroute_6.csv,114.24224760181053,119.81380374919202,0.3255478416189194,0.26462501268556243,0.0,1.1739713380736656
./sensor_data_20250214_autoroute_6.csv,117.2360807239825,123.0329809954758,0.26009041367583835,0.3975124684472678,0.0,1.2345244149967542
./sensor_data_20250214_autoroute_6.csv,119.57468235294182,123.25233665158439,0.32439972886500196,0.3111765226538466,0.0,0.8471586166774775
./sensor_data_20250214_autoroute_6.csv,118.48917755656169,123.34017013574729,0.31208318712882827,0.24600441574397877,0.0,1.001086690368445
./sensor_data_20250214_autoroute_6.csv,121.36845737556622,126.79676470588241,0.36890806286176914,0.3018684406872785,0.0,0.5713361797026224
./sensor_data_20250214_autoroute_6.csv,115.11481737556618,128.78957763413064,0.42789648474890446,0.36850741876556065,0.0,1.6645136522301438
./sensor_data_20250214_autoroute_6.csv,114.36967131221779,121.27150588235301,0.2585462595132841,0.306008344660596,0.0,1.0285845507433788
./sensor_data_20250214_autoroute_6.csv,120.15207022624499,124.0849628959283,0.281858709446225,0.2473333969332497,0.0,0.8932873755656497
./sensor_data_20250214_autoroute_6.csv,120.950375384616,125.98713122172015,0.37187145068720884,0.28893838586440324,0.0,1.0553805042016888
./sensor_data_20250214_autoroute_6.csv,117.62163221719517,124.1387511312224,0.39842841035269866,0.2941285507201822,0.0,1.0976313833225813
./sensor_data_20250214_autoroute_6.csv,120.96402769230832,123.81406696832647,0.279115098400682,0.3565924829349492,0.0,0.6571033354880801
./sensor_data_20250214_autoroute_6.csv,110.58793230769287,123.94164705882422,0.5059011398483929,0.3240278198949532,0.0,1.895835294117622
./sensor_data_20250214_autoroute_6.csv,120.84836561086036,124.45294479638079,0.3468601483377516,0.3669797913629618,0.0,0.8897551906917013
./sensor_data_20250214_autoroute_6.csv,119.74883221719517,122.46352941176539,0.3307905746035651,0.28030023639297325,0.0,0.9516804654169044
./sensor_data_20250214_autoroute_6.csv,119.39255674208208,124.53188416289663,0.4075514739149006,0.2540156235287895,0.0,1.0772744020685296
./sensor_data_20250214_autoroute_6.csv,119.50399855203682,122.03635113122239,0.2558779912739955,0.24528281681588782,0.0,0.7219806851971948
./sensor_data_20250214_autoroute_6.csv,121.22324542986486,128.45862081448035,0.3507087997231472,0.28295081300588776,0.0,1.3412007239819093
./sensor_data_20250214_autoroute_6.csv,120.59256524886938,123.40005067873372,0.2609296694029472,0.2124154143103089,0.0,0.8160942727860395
./sensor_data_20250214_autoroute_6.csv,114.91516850678794,123.50476018099617,0.3973272720760806,0.3656494016936316,0.0,2.159076483516532
./sensor_data_20250214_autoroute_6.csv,120.14544832579247,125.7295927601817,0.35152209300764886,0.23549271516410622,0.0,0.7965366709761216
./sensor_data_20250214_autoroute_6.csv,121.02659837104135,124.41766153846223,0.29985157260586753,0.28518328856038716,0.0,0.8808086425339399
./sensor_data_20250214_autoroute_6.csv,121.15672144796443,125.60162171945773,0.26191403838461075,0.2498202292413795,0.0,1.1799875694893565
./sensor_data_20250214_autoroute_6.csv,120.27793140271554,123.17424434389208,0.27087125534575757,0.286077555026644,0.0,0.9739474660633224
./sensor_data_20250214_autoroute_6.csv,118.21425719457075,124.81027330316812,0.34952682294622367,0.30063811224905057,0.0,1.7922702650291216
./sensor_data_20250214_autoroute_6.csv,102.78677900452543,120.8291061409179,0.3691951540142844,0.2984439917225577,0.0,1.8183447317388306
./sensor_data_20250214_autoroute_6.csv,84.5087035294122,98.40129230769286,0.35836500239595104,0.26073607441013436,0.0,2.0197130833872348
./sensor_data_20250214_autoroute_6.csv,83.17586262443481,91.39969954751182,0.2763949941866442,0.23534779446920057,0.0,1.2542645184227441
./sensor_data_20250214_autoroute_6.csv,90.86135420814527,109.29938823529471,0.41466451891532213,0.2569763586234727,0.0,2.2386497414350495
./sensor_data_20250214_autoroute_6.csv,61.780710407240136,89.95327679379446,0.5397910238047158,0.6113258686986671,9.444444444444445,3.392050213316103
./sensor_data_20250214_autoroute_6.csv,52.61440977375593,104.51001990950284,0.416774672710566,0.3371145139077694,32.77777777777778,3.0415900840336336
./sensor_data_20250214_autoroute_6.csv,109.58856180995531,116.99677466063414,0.35241724109502115,0.25688853414120866,0.0,1.3604846089204727
./sensor_data_20250214_ville.csv,36.2219795475115,55.24713122171976,0.40284249565994457,0.5714903551809447,0.0,4.532802818358134
./sensor_data_20250214_ville.csv,37.83876633484182,55.666066968326106,0.7141226667130276,0.5413939492127876,0.0,3.5752476405947164
./sensor_data_20250214_ville.csv,67.94725429864289,90.64923800905028,0.9517677449970579,0.5057779504867517,0.0,1.8142910471881217
./sensor_data_20250214_ville.csv,50.68535004524912,87.76842352941173,0.5669486677735078,0.49038281383641014,22.77777777777778,2.7369454686489996
./sensor_data_20250214_ville.csv,2.4890000000000136,17.128083257918647,0.1834845741895494,0.30073413664382753,75.0,0.9976962895927656
./sensor_data_20250214_ville.csv,6.677513846153877,31.213482352941195,0.4115579379361973,0.34699425204631124,45.55555555555556,1.7665961021331669
./sensor_data_20250214_ville.csv,21.45739674208156,36.83816470588256,0.654457604982766,0.5980737497022829,0.0,3.4968539301874872
./sensor_data_20250217_secondaire.csv,44.95395891402738,54.77896832579216,0.1843197485566653,0.33368598881784595,0.0,1.913135740142219
./sensor_data_20250217_secondaire.csv,30.90526823529428,70.86585339366556,0.19954907637275238,0.722119744199162,36.11111111111111,3.139600969618637
./sensor_data_20250217_secondaire.csv,11.000104796380139,53.58240000000005,0.17078604434812095,0.46814703072363184,70.0,1.5929541047188116
./sensor_data_20250217_secondaire.csv,28.18703837104086,58.414235294117645,0.23357504316686165,0.5121554664132331,10.555555555555555,3.3251411118293492
./sensor_data_20250217_secondaire.csv,55.65636742081475,63.672043438914386,0.41971090643804093,0.3401266794738974,0.0,1.467061098901126
./sensor_data_20250217_secondaire.csv,68.71572126696869,89.61820452488736,0.48916332546995556,0.5124549689837692,0.0,2.887911415643202
./sensor_data_20250217_secondaire.csv,66.78369502262477,82.2552760181,0.32928298214932034,0.3945057923473637,0.0,1.9828851454428036
./sensor_data_20250217_secondaire.csv,55.33566624434417,70.46470588235297,0.35069157973022297,0.7432859659601686,0.0,4.287720310277962
./sensor_data_20250217_secondaire.csv,47.110164886878074,70.12704705882346,0.2846938685906331,0.5185453502960988,0.0,2.5588356625727227
./sensor_data_20250217_secondaire.csv,65.65212651583744,82.22849592760227,0.4610424942782008,0.5324913315340368,0.0,2.5239874595992364
./sensor_data_20250217_secondaire.csv,70.79222461538498,81.65855565610904,0.417363696959248,0.23899678951500478,0.0,1.2313519069166072
./sensor_data_20250217_secondaire.csv,70.1571873303171,83.75352760181042,0.392553268519367,0.40354302303364514,0.0,2.268072055591483
./sensor_data_20250217_secondaire.csv,64.02100289592794,75.07648506787372,0.479212955842512,0.25604345317430993,0.0,1.622134014221078
./sensor_data_20250217_secondaire.csv,49.01187927601835,58.376720361991275,0.263402605326105,0.4335431190238985,0.0,1.422989967679403
./sensor_data_20250217_secondaire.csv,51.9270803619912,84.02823529411768,0.36230448854129643,0.6473254781664602,0.0,3.635591182934728
./sensor_data_20250217_secondaire.csv,94.05526950226293,104.05521447963858,0.2642114256179183,0.29672755268472695,0.0,1.4507938526180024
./sensor_data_20250217_secondaire.csv,77.13225466063388,94.52449954751184,0.2589773082094173,0.49915008567880526,0.0,2.7364561603102673
./sensor_data_20250217_secondaire.csv,92.4426675113127,98.70525610859784,0.3494406519000071,0.21608480016967743,0.0,0.8112093859082226
./sensor_data_20250217_ville.csv,0.0,0.0,0.5291034631674784,0.7750765461077664,100.0,0.0
./sensor_data_20250217_ville.csv,10.848624615384674,31.067185520362166,0.17150291296248826,0.5270280882255917,26.666666666666668,3.0754219069166293
./sensor_data_20250217_ville.csv,12.920116018099606,53.484987071751796,0.3874714745341834,0.41737899508832643,19.444444444444446,2.356354453781521
./sensor_data_20250217_ville.csv,32.090601628959426,71.33696470588242,0.5921172434527304,0.5649420384151005,0.0,3.5446134712346495
./sensor_data_20250217_ville.csv,86.89163420814525,91.22517285067923,0.23795980958392365,0.2548011921223724,0.0,0.9998812346477345
./sensor_data_20250218_secondaire_1.csv,10.914776832579237,44.76109683257943,0.7765180431914963,0.6873846919819672,45.0,1.434689650937307
./sensor_data_20250218_secondaire_1.csv,54.12060090497766,78.86899547511355,1.1030124558889194,0.44666415042673724,0.0,3.2814726373626564
./sensor_data_20250218_secondaire_1.csv,31.37245248868794,67.51355294117644,0.18465383196369348,0.38293152035151573,0.0,2.62535204266322
./sensor_data_20250218_secondaire_1.csv,31.32535656108614,43.902407239819254,0.6035622831534124,0.42562045026246237,0.0,2.6637988817065454
./sensor_data_20250218_secondaire_1.csv,64.97892506787365,78.98364162895972,0.9004533857983847,0.4373206896621048,0.0,2.9351362378797927
./sensor_data_20250218_secondaire_1.csv,72.48092307692347,91.34017737556613,0.46796384744750247,0.7716446116554831,0.0,3.600040012928277
./sensor_data_20250218_secondaire_1.csv,81.09515022624477,109.10971221719518,0.4947404719565426,0.5213188718787617,0.0,3.4756750096962206
./sensor_data_20250218_secondaire_1.csv,80.89300705882395,112.34179547511374,0.8402241949732843,0.617333128479629,0.0,3.613883865546214
./sensor_data_20250218_secondaire_1.csv,71.98119656108635,81.0928506787335,0.16054987434063017,0.35791853985352806,0.0,1.8787726244343983
./sensor_data_20250218_secondaire_1.csv,63.907365067873634,79.79558009049816,0.43193468970312104,0.49223605747273924,0.0,2.4618417194570332
./sensor_data_20250218_secondaire_1.csv,71.16361592760218,80.2198588235295,0.22023525497424107,0.2744280138062742,0.0,1.519144408532649
./sensor_data_20250218_secondaire_1.csv,81.1523471493217,86.3422696832584,0.5380373507837696,0.21025238021846426,0.0,0.9167630898513089
./sensor_data_20250218_secondaire_1.csv,77.27615511312257,80.43426244343937,0.21490971190608868,0.21990994654322488,0.0,0.6535736393019007
./sensor_data_20250218_secondaire_1.csv,79.39646515837146,85.640839819005,0.2669812586935265,0.32125379806855314,0.0,1.0423117840982776
./sensor_data_20250218_secondaire_1.csv,85.08211348416333,94.5176904977381,0.27825971541490685,0.2833385449064781,0.0,1.1705641628959338
./sensor_data_20250218_secondaire_1.csv,84.97256742081493,92.21054893341955,0.31570901327270595,0.27971509834894454,0.0,1.5616235035552766
./sensor_data_20250218_secondaire_1.csv,79.76770678733075,92.37463167420866,0.6292434331695229,0.33644355383182095,0.0,2.24072501616033
./sensor_data_20250218_secondaire_1.csv,86.30693104072442,90.18550588235344,0.32067981611315927,0.2614364208906796,0.0,0.9302780349062755
./sensor_data_20250218_secondaire_1.csv,93.97894280543034,108.59082352941174,0.30360686791630076,0.23499606193960962,0.0,0.955422824822239
./sensor_data_20250218_secondaire_2.csv,78.06177556561126,99.20911764705878,0.40023654990868796,2.1324000060501027,0.0,2.9880898836457654
./sensor_data_20250218_secondaire_2.csv,70.23175764705918,81.28327601810001,0.5803919075333249,0.5923845777461392,0.0,2.823586050420159
./sensor_data_20250218_secondaire_2.csv,79.6768734841633,83.28855746606382,0.43863517612955405,0.32180041111745444,0.0,0.8728965158370883
./sensor_data_20250218_secondaire_2.csv,53.46818027149349,79.58196302521006,0.6485896070273219,0.5305033879646928,0.0,3.7546082740788744
./sensor_data_20250218_secondaire_2.csv,70.00158171945738,83.64044524886924,0.5422331928151145,0.49304067909019733,0.0,2.133423005817739
./sensor_data_20250218_secondaire_2.csv,66.17074552036233,81.32673665158416,0.36030561483920254,0.6514708697928978,0.0,2.144814350355537
./sensor_data_20250218_secondaire_2.csv,68.04759800905012,83.54039457013621,0.47166516582904394,0.8007230056983777,0.0,2.303104343891415
./sensor_data_20250218_secondaire_2.csv,48.511622624434615,77.04508235294125,0.41916566232142694,1.021770147744679,0.0,2.9874704395604366
./sensor_data_20250218_secondaire_2.csv,77.82550859728546,84.92321809954798,0.27990040221545437,0.8818469864212135,0.0,1.071898396897203
./sensor_data_20250218_secondaire_2.csv,79.92067909502303,86.98082171945751,0.3006173152238632,0.42690334937258045,0.0,1.3836814738202883
./sensor_data_20250218_secondaire_2.csv,79.9698691402719,84.16482352941186,0.3528906253634764,0.27782138323824546,0.0,0.831905856496451
./sensor_data_20250218_secondaire_2.csv,52.56763963800931,84.06825882352936,0.3821292387675741,0.22378604695406182,0.0,1.8745764447317406
./sensor_data_20250218_secondaire_2.csv,32.64984470588252,44.73262262443464,0.701701790242998,0.7055776337739593,0.0,4.042004990303838
./sensor_data_20250218_secondaire_2.csv,39.01451619909523,55.43794751131253,0.6779831241809067,0.3255401139359059,0.0,3.572522398190069
./sensor_data_20250218_secondaire_2.csv,37.254257194570336,75.11919638009093,0.7273307558489541,1.0684667781450206,0.0,3.7734309114415274
./sensor_data_20250218_secondaire_2.csv,89.12031493212717,95.99887058823583,0.34622225397422157,0.5280911612591075,0.0,1.4973090885585059
./sensor_data_20250218_secondaire_2.csv,87.04751728506831,93.50170859728559,0.2487557730577874,0.30008521517649667,0.0,0.7856136845507731
./sensor_data_20250218_secondaire_2.csv,8.53264977375569,67.5188470588235,0.5507912034552237,0.6035557046112942,62.22222222222222,3.1629160051713066
./sensor_data_20250218_secondaire_2.csv,3.1635523981900606,20.0099076923078,0.330551597367673,0.08577417958077568,68.88888888888889,1.4314400775694953
./sensor_data_20250218_secondaire_3.csv,57.109035475113416,73.81602895927642,0.6196317180106901,0.9608537501554656,0.0,3.829103968972221
./sensor_data_20250218_secondaire_3.csv,52.51117303167448,72.88595837104113,0.6558656099665361,0.9236546916481388,0.0,4.173648351648359
./sensor_data_20250218_secondaire_3.csv,39.71126859728526,75.87667058823533,0.7605560153230309,0.7533190290078261,6.666666666666667,5.046032352941192
./sensor_data_20250218_secondaire_3.csv,47.95715022624459,76.94682352941172,0.8380794456462956,0.8276630940837576,0.0,4.709915669036865
./sensor_data_20250218_secondaire_3.csv,51.67710696832606,78.79015384615428,0.6234540604295499,0.7308376978901101,0.0,2.9837151777634414
./sensor_data_20250218_secondaire_3.csv,56.13734208144825,75.07146787330359,0.6415643533031375,0.6268483951921223,0.0,3.0011035875889016
./sensor_data_20250218_secondaire_3.csv,42.65706823529433,56.22776470588266,0.6431974731944259,0.8630793193159014,0.0,2.997250530058179
./sensor_data_20250218_secondaire_3.csv,47.58662081447989,62.21914208144831,0.5796268073875074,0.7344422823138615,0.0,2.949831215255362
./sensor_data_20250218_secondaire_3.csv,45.365688868778506,77.9116235294122,0.6716094718171409,0.9202146629081001,0.0,3.886856405947015
./sensor_data_20250218_secondaire_3.csv,57.530661719457306,73.49733936651623,0.5539847035566395,0.8658097348051376,0.0,3.321740193923736
./sensor_data_20250218_secondaire_3.csv,39.02934262443459,52.124481447964094,0.6099379824503407,0.9102804883284403,0.0,3.12630633484164
./sensor_data_20250219_autoroute.csv,106.68855185520417,110.54827873303228,0.37704923772836313,0.21615159423478786,0.0,0.5912669101486843
./sensor_data_20250219_secondaire_1.csv,20.961660090497844,50.51700000000001,0.4610321346256588,0.5647984439757499,11.666666666666666,2.965701531997426
